epoch,accuracy,loss,val_accuracy,val_loss
0,0.4201388955116272,1.243640422821045,0.4655396640300751,1.1637665033340454
1,0.4609375,1.1544710397720337,0.504551351070404,1.135520100593567
2,0.4696180522441864,1.1104940176010132,0.47724318504333496,1.088879942893982
3,0.4917534589767456,1.062915563583374,0.49154746532440186,1.0504401922225952
4,0.5147569179534912,1.016676664352417,0.5162549018859863,1.027459740638733
5,0.5460069179534912,0.97774338722229,0.540962278842926,0.983017086982727
6,0.5603298544883728,0.9470223188400269,0.5760728120803833,0.9428328275680542
7,0.5633680820465088,0.9210487008094788,0.5617685317993164,0.9455552101135254
8,0.5954861044883728,0.8920379281044006,0.6020806431770325,0.8822036385536194
9,0.6145833134651184,0.8694732189178467,0.6072821617126465,0.8960712552070618
10,0.6328125,0.8533541560173035,0.6332899928092957,0.866694450378418
11,0.6423611044883728,0.8373687267303467,0.6566970348358154,0.8248727321624756
12,0.6610243320465088,0.8095006942749023,0.6762028336524963,0.8025252223014832
13,0.6753472089767456,0.7951406836509705,0.6892067790031433,0.7907239198684692
14,0.6796875,0.7699201107025146,0.6944082975387573,0.7795339226722717
15,0.6888020634651184,0.7609184384346008,0.6918075680732727,0.7718271613121033
16,0.6953125,0.7484750747680664,0.6892067790031433,0.7682844996452332
17,0.6848958134651184,0.7512333989143372,0.6944082975387573,0.7637771964073181
18,0.6970486044883728,0.7340644598007202,0.7074122428894043,0.744430661201477
19,0.7222222089767456,0.7082335352897644,0.695708692073822,0.7695326209068298
20,0.7170138955116272,0.7096434831619263,0.6970090866088867,0.7511828541755676
21,0.7274305820465088,0.6755262017250061,0.7282184362411499,0.6870645880699158
22,0.7209201455116272,0.6851029992103577,0.7308192253112793,0.692001223564148
23,0.7369791865348816,0.663831889629364,0.7243173122406006,0.6811736822128296
24,0.7274305820465088,0.662825882434845,0.7347204089164734,0.6751320362091064
25,0.7473958134651184,0.6348963975906372,0.7373211979866028,0.6651013493537903
26,0.7473958134651184,0.6324025392532349,0.72691810131073,0.7019547820091248
27,0.7495659589767456,0.6204178333282471,0.7438231706619263,0.6416827440261841
28,0.7560763955116272,0.616456925868988,0.7607282400131226,0.6393072009086609
29,0.7482638955116272,0.6128261089324951,0.7334200143814087,0.6687049865722656
30,0.7547743320465088,0.6148391366004944,0.7165149450302124,0.675163745880127
31,0.7456597089767456,0.6102301478385925,0.7763329148292542,0.6029637455940247
32,0.7664930820465088,0.5948188900947571,0.7516254782676697,0.606408417224884
33,0.7560763955116272,0.5935345888137817,0.7490246891975403,0.6294375658035278
34,0.77734375,0.569439709186554,0.7568270564079285,0.5948567986488342
35,0.77734375,0.5631421208381653,0.7698309421539307,0.5913233757019043
36,0.7838541865348816,0.5541932582855225,0.7880364060401917,0.5746477842330933
37,0.7842881679534912,0.5545842051506042,0.7529258728027344,0.6339754462242126
38,0.7808159589767456,0.548058807849884,0.7776333093643188,0.5794895887374878
39,0.7868923544883728,0.5397641062736511,0.732119619846344,0.637820839881897
40,0.7916666865348816,0.533448338508606,0.7581274509429932,0.603770911693573
41,0.7894965410232544,0.5417588353157043,0.7542262673377991,0.6179428100585938
42,0.7903645634651184,0.5323755145072937,0.7607282400131226,0.6037368178367615
43,0.7973090410232544,0.5081847906112671,0.7750325202941895,0.5854182839393616
44,0.7890625,0.5191670060157776,0.7945383787155151,0.5499650239944458
45,0.8033854365348816,0.5046562552452087,0.8023406863212585,0.5389147996902466
46,0.7990451455116272,0.49495553970336914,0.7841352224349976,0.5585317611694336
47,0.8142361044883728,0.48580312728881836,0.8010402917861938,0.5437796711921692
48,0.80859375,0.4922278821468353,0.7958387732505798,0.5556708574295044
49,0.8072916865348816,0.4916379749774933,0.7763329148292542,0.5757225155830383
50,0.8211805820465088,0.4706965684890747,0.8153446316719055,0.5205456614494324
51,0.8098958134651184,0.49066638946533203,0.7945383787155151,0.5265194177627563
52,0.8146701455116272,0.47604507207870483,0.8127438426017761,0.5092305541038513
53,0.8072916865348816,0.47355589270591736,0.7828348278999329,0.5550014972686768
54,0.8203125,0.4597669839859009,0.808842658996582,0.5270384550094604
55,0.8172743320465088,0.4742751717567444,0.8166449666023254,0.50898277759552
56,0.81640625,0.45440372824668884,0.7958387732505798,0.5152513384819031
57,0.8142361044883728,0.4552299678325653,0.7763329148292542,0.5696751475334167
58,0.8216145634651184,0.4554649591445923,0.8153446316719055,0.5125313997268677
59,0.8250868320465088,0.4415164291858673,0.7893368005752563,0.5410953164100647
60,0.8359375,0.4317193925380707,0.8218465447425842,0.49892881512641907
61,0.8246527910232544,0.44109824299812317,0.8049414753913879,0.5108733773231506
62,0.8211805820465088,0.4365936517715454,0.8205461502075195,0.4859723448753357
63,0.8311631679534912,0.4336322546005249,0.8205461502075195,0.4938015043735504
64,0.8324652910232544,0.4248240292072296,0.7750325202941895,0.5567755699157715
65,0.8368055820465088,0.4140835404396057,0.808842658996582,0.5106921195983887
66,0.8302951455116272,0.42659062147140503,0.8062418699264526,0.49337542057037354
67,0.828125,0.4166443347930908,0.8101430535316467,0.5018843412399292
68,0.8333333134651184,0.41127336025238037,0.8166449666023254,0.4812605082988739
69,0.8324652910232544,0.41634663939476013,0.8283485174179077,0.45778578519821167
70,0.8350694179534912,0.41569021344184875,0.8387516140937805,0.4660228490829468
71,0.8376736044883728,0.40385714173316956,0.8192457556724548,0.4650413393974304
72,0.8450520634651184,0.39947211742401123,0.8023406863212585,0.5106796622276306
73,0.8411458134651184,0.4060649275779724,0.8244473338127136,0.4723948538303375
74,0.84765625,0.4000743627548218,0.8517554998397827,0.44798821210861206
75,0.8532986044883728,0.38392889499664307,0.7971391677856445,0.5186941623687744
76,0.8602430820465088,0.3744979202747345,0.8374512195587158,0.4511321783065796
77,0.8589409589767456,0.37313514947891235,0.8335500359535217,0.4469892978668213
78,0.8572048544883728,0.3793097138404846,0.8309493064880371,0.48356106877326965
79,0.8559027910232544,0.37553533911705017,0.8309493064880371,0.46275490522384644
80,0.8407118320465088,0.39246439933776855,0.827048122882843,0.4605777859687805
81,0.8532986044883728,0.3754957914352417,0.7893368005752563,0.5275129079818726
82,0.8559027910232544,0.37125885486602783,0.8023406863212585,0.49317580461502075
83,0.8550347089767456,0.36943548917770386,0.8387516140937805,0.4394245445728302
84,0.8667534589767456,0.36306267976760864,0.8244473338127136,0.46561089158058167
85,0.8585069179534912,0.36855363845825195,0.8283485174179077,0.4523964524269104
86,0.8611111044883728,0.34959137439727783,0.8335500359535217,0.44375431537628174
87,0.8680555820465088,0.35176119208335876,0.8296489119529724,0.4578016996383667
88,0.8650173544883728,0.35057494044303894,0.8413524031639099,0.42751049995422363
89,0.8680555820465088,0.3589300215244293,0.8322497010231018,0.4351739287376404
90,0.8502604365348816,0.3606277406215668,0.8426527976989746,0.43243643641471863
91,0.8619791865348816,0.3537815511226654,0.8387516140937805,0.4218099117279053
92,0.8684895634651184,0.3445786237716675,0.8140442371368408,0.48905256390571594
93,0.8776041865348816,0.3374645709991455,0.8413524031639099,0.41832104325294495
94,0.8767361044883728,0.3253355920314789,0.8439531922340393,0.4372367858886719
95,0.8676215410232544,0.33803650736808777,0.8426527976989746,0.41801151633262634
96,0.875,0.32012975215911865,0.8426527976989746,0.4319750964641571
97,0.87890625,0.3178445100784302,0.8296489119529724,0.4505319595336914
98,0.8745659589767456,0.3317582309246063,0.8439531922340393,0.41712623834609985
99,0.8810763955116272,0.3167248070240021,0.8465539813041687,0.4053612947463989
100,0.8888888955116272,0.3170512914657593,0.8400520086288452,0.4252891540527344
101,0.8771701455116272,0.3227205276489258,0.8699609637260437,0.39644742012023926
102,0.8793402910232544,0.31722092628479004,0.868660569190979,0.4082086682319641
103,0.8784722089767456,0.32416829466819763,0.8621586561203003,0.4086218774318695
104,0.8888888955116272,0.31344830989837646,0.8348504304885864,0.46562907099723816
105,0.8758680820465088,0.3261297047138214,0.8491547703742981,0.39256688952445984
106,0.8888888955116272,0.2975253462791443,0.8439531922340393,0.417127400636673
107,0.8832465410232544,0.2956678569316864,0.8231469392776489,0.45183736085891724
108,0.8836805820465088,0.3120546340942383,0.8595578670501709,0.4016573131084442
109,0.8893229365348816,0.29856497049331665,0.8647594451904297,0.3890456259250641
110,0.8832465410232544,0.3079899549484253,0.8673602342605591,0.3842453062534332
111,0.8884548544883728,0.30511656403541565,0.7958387732505798,0.5495115518569946
112,0.8919270634651184,0.2956140339374542,0.8582574725151062,0.383213073015213
113,0.8841145634651184,0.29234614968299866,0.8621586561203003,0.4067617356777191
114,0.8901909589767456,0.2991168797016144,0.8621586561203003,0.41754984855651855
115,0.8984375,0.27691325545310974,0.8790637254714966,0.3930143415927887
116,0.8962673544883728,0.28003421425819397,0.8621586561203003,0.4090947210788727
117,0.8993055820465088,0.289572536945343,0.8595578670501709,0.3751457631587982
118,0.8923611044883728,0.28842607140541077,0.8673602342605591,0.38503849506378174
119,0.9006076455116272,0.2728308439254761,0.8543562889099121,0.4139038324356079
120,0.8940972089767456,0.28377804160118103,0.8517554998397827,0.38696250319480896
121,0.8901909589767456,0.29183512926101685,0.8777633309364319,0.3899824917316437
122,0.9045138955116272,0.26232317090034485,0.868660569190979,0.3936619162559509
123,0.8875868320465088,0.273190438747406,0.8582574725151062,0.40021494030952454
124,0.9027777910232544,0.26737499237060547,0.8699609637260437,0.385937362909317
125,0.8923611044883728,0.2870093882083893,0.8725617527961731,0.3898185193538666
126,0.9053819179534912,0.2525736689567566,0.8751625418663025,0.37726354598999023
127,0.8919270634651184,0.28124338388442993,0.8582574725151062,0.38998743891716003
128,0.9079861044883728,0.246723011136055,0.881664514541626,0.3704727292060852
129,0.8980034589767456,0.2681064009666443,0.8712613582611084,0.35894808173179626
130,0.9053819179534912,0.24347268044948578,0.8660598397254944,0.4079386293888092
131,0.90234375,0.26636484265327454,0.8712613582611084,0.4044729471206665
132,0.8997395634651184,0.26254916191101074,0.8790637254714966,0.392143577337265
133,0.8953993320465088,0.26154276728630066,0.8764629364013672,0.373624712228775
134,0.9032118320465088,0.2546660602092743,0.8803641200065613,0.38895827531814575
135,0.90625,0.2538350224494934,0.8569570779800415,0.38976502418518066
136,0.9049479365348816,0.24880096316337585,0.8699609637260437,0.40053269267082214
137,0.9166666865348816,0.2324652075767517,0.8296489119529724,0.4730556905269623
138,0.9079861044883728,0.25739362835884094,0.8621586561203003,0.38473495841026306
139,0.9079861044883728,0.2517121732234955,0.8777633309364319,0.37784355878829956
140,0.9153645634651184,0.23463132977485657,0.8725617527961731,0.3629909157752991
141,0.90625,0.2380428910255432,0.8803641200065613,0.37963205575942993
142,0.91015625,0.22968994081020355,0.8712613582611084,0.36083951592445374
143,0.9092881679534912,0.24334591627120972,0.881664514541626,0.36571750044822693
144,0.9066840410232544,0.24282042682170868,0.8491547703742981,0.40125608444213867
145,0.9162326455116272,0.22928518056869507,0.8647594451904297,0.3930877447128296
146,0.9144965410232544,0.23691098392009735,0.881664514541626,0.36343643069267273
147,0.9140625,0.23488542437553406,0.8842653036117554,0.36901187896728516
148,0.9136284589767456,0.23842883110046387,0.8881664276123047,0.3401681184768677
149,0.9171006679534912,0.22462709248065948,0.8738621473312378,0.3626708984375
150,0.9171006679534912,0.2308592051267624,0.8738621473312378,0.37334519624710083
151,0.9210069179534912,0.2211841344833374,0.8790637254714966,0.3566726744174957
152,0.9157986044883728,0.22700007259845734,0.8504551649093628,0.4020251929759979
153,0.9084201455116272,0.23144324123859406,0.8907672166824341,0.34992069005966187
154,0.9175347089767456,0.21996627748012543,0.8790637254714966,0.36198076605796814
155,0.921875,0.21363496780395508,0.8842653036117554,0.3533431589603424
156,0.9153645634651184,0.21579624712467194,0.8829649090766907,0.35406625270843506
157,0.9223090410232544,0.22006195783615112,0.8738621473312378,0.37798386812210083
158,0.9236111044883728,0.205789715051651,0.8699609637260437,0.3521389067173004
159,0.9171006679534912,0.2223631739616394,0.8751625418663025,0.37826231122016907
160,0.9253472089767456,0.20761020481586456,0.8933680057525635,0.3450886607170105
161,0.9244791865348816,0.21087482571601868,0.8738621473312378,0.34093424677848816
162,0.9227430820465088,0.20524996519088745,0.8699609637260437,0.37778186798095703
163,0.92578125,0.2064124494791031,0.8673602342605591,0.4015962481498718
164,0.9331597089767456,0.1989264190196991,0.8894668221473694,0.35601523518562317
165,0.9244791865348816,0.20426315069198608,0.8751625418663025,0.3429979681968689
166,0.92578125,0.2102755904197693,0.868660569190979,0.3692288398742676
167,0.9314236044883728,0.1929091066122055,0.8777633309364319,0.3672148287296295
168,0.9201388955116272,0.21602901816368103,0.8803641200065613,0.34437087178230286
169,0.9270833134651184,0.21296292543411255,0.8985695838928223,0.3328501582145691
170,0.9171006679534912,0.21050231158733368,0.8829649090766907,0.3578772246837616
171,0.9270833134651184,0.19343309104442596,0.8842653036117554,0.34779343008995056
172,0.9301215410232544,0.19110950827598572,0.8920676112174988,0.32967615127563477
173,0.9327256679534912,0.18972967565059662,0.8829649090766907,0.3387101888656616
174,0.9292534589767456,0.18230131268501282,0.8803641200065613,0.3705001175403595
175,0.9244791865348816,0.20646651089191437,0.8842653036117554,0.33146053552627563
176,0.9305555820465088,0.199398934841156,0.8842653036117554,0.3455169200897217
177,0.9327256679534912,0.19490407407283783,0.8842653036117554,0.3623011112213135
178,0.9322916865348816,0.19399234652519226,0.88686603307724,0.34813037514686584
179,0.9288194179534912,0.192949116230011,0.8881664276123047,0.3409486413002014
180,0.9327256679534912,0.1897398978471756,0.8907672166824341,0.33821770548820496
181,0.9409722089767456,0.17483912408351898,0.8829649090766907,0.3686251640319824
182,0.9361979365348816,0.1725611388683319,0.8907672166824341,0.34815773367881775
183,0.9314236044883728,0.18296551704406738,0.8933680057525635,0.3429648280143738
184,0.9283854365348816,0.1843593567609787,0.8881664276123047,0.3317463994026184
185,0.9344618320465088,0.19044223427772522,0.9011703729629517,0.34126392006874084
186,0.9375,0.17442716658115387,0.88686603307724,0.33423948287963867
187,0.9240451455116272,0.19125205278396606,0.8933680057525635,0.3386545479297638
188,0.93359375,0.18050244450569153,0.8933680057525635,0.3381471037864685
189,0.9357638955116272,0.17246875166893005,0.8855656981468201,0.3533084988594055
190,0.9344618320465088,0.17855119705200195,0.8829649090766907,0.344183087348938
191,0.9392361044883728,0.15767258405685425,0.8985695838928223,0.3432975113391876
192,0.9392361044883728,0.1715368926525116,0.8855656981468201,0.33712437748908997
193,0.9405381679534912,0.1759980171918869,0.8894668221473694,0.32906970381736755
194,0.9361979365348816,0.16779732704162598,0.8946684002876282,0.3340151607990265
195,0.9353298544883728,0.17820900678634644,0.8790637254714966,0.3657386004924774
196,0.9314236044883728,0.17380592226982117,0.8803641200065613,0.3352822959423065
197,0.9422743320465088,0.17043958604335785,0.8738621473312378,0.346199631690979
198,0.9440104365348816,0.1615283042192459,0.9024707674980164,0.33382052183151245
199,0.94140625,0.16092711687088013,0.8985695838928223,0.3159804940223694
